feature_0,feature_1,target_1
-9.600116158082999,3.7542667819263795,2
4.571973566507275,10.105105758236238,0
-3.1153953823559917,1.1197691668128102,1
0.07536200233503765,-0.9591403545637456,1
-8.749673023093202,4.8589415393679065,2
5.1501964947054155,10.581583729917206,0
-1.6325152867190384,-0.12991334869768723,1
-11.949478350172695,-6.47660170673211,3
-1.739651643121341,-1.161015996534032,1
-2.531925260939627,-0.23027870142682494,1
6.306077179461176,9.716727889626977,0
-10.417396856588326,2.551606552393249,2
-3.7942395048696334,-1.0494226862491967,1
-9.645585347089787,-7.189965963465521,3
-9.70335481596054,3.4408326248031993,2
-1.8737513752379327,0.2811495497650496,1
-11.683186483727475,-8.404369108554846,3
-0.7841475721246547,-2.3007370899988278,1
-9.604399736809274,-5.6872951598691,3
-8.790110644647342,3.528579486803891,2
-8.157530181003438,2.558034485069293,2
4.797891782347991,9.152011246965705,0
-10.11575965449353,6.97507830700895,2
-7.314500374366981,3.487526201918266,2
-10.90148958488767,5.024403883323077,2
6.590834508861665,10.238881887426416,0
-2.3404583812145097,-2.1618745124410825,1
-11.355620114426927,-9.079236855834033,3
4.520590518275325,9.427090389336424,0
-8.730919493010182,4.516968489340761,2
-0.9360033905242524,-0.6019549701498311,1
-10.043762744115982,-7.503374159154579,3
-3.9735694267808412,0.08330939944690652,1
-2.379730838303475,1.281081837067699,1
5.714202637644475,11.740767399839594,0
6.671758181582605,11.49730137792162,0
-4.2596899535204376,0.31750968839975857,1
6.596762626132176,9.980898549563998,0
7.0627013321630505,10.188998393452714,0
6.158008641050558,11.211149054257925,0
-10.570191290341025,-7.962575097832451,3
4.922536904663227,8.33275654174746,0
6.273040282356692,10.496521913278004,0
8.010268385945201,11.42016023355851,0
-10.164452111511512,3.7241441931026023,2
-8.586953588115538,4.423571129696105,2
-10.339765309369973,-7.102740632326433,3
-11.76984794428525,-7.280116679797091,3
-11.62662483891425,-7.938467610732214,3
-8.307959533825832,3.0636328588114763,2
-10.660556837608205,-9.042261541376902,3
3.3669368069503283,11.755303677226472,0
-12.237421564368018,-8.81488806940102,3
-11.50594512029468,-8.976877864644823,3
-0.8881603777421616,0.8935374789329809,1
-10.10006788467035,3.845489624385999,2
-8.47298921157641,4.131939055382393,2
7.266892740628753,9.773658306612075,0
-3.2571232316854077,-0.49242599853244257,1
7.373908089491929,11.851840072048265,0
3.559606362648802,7.550310126006645,0
-9.048190561941515,4.628480722787495,2
-11.017236407871676,-7.763093347146635,3
4.1475270213738575,9.85570302017839,0
-12.48678532398807,-8.101303618548437,3
-1.7264495393420023,-0.48803407596389076,1
-13.728617134658943,-7.494360971639369,3
4.963340229087445,9.1501665355327,0
-11.344839163696793,-7.613476071254621,3
-9.651421120958318,1.6456003128588157,2
-10.520407446030381,-9.371337904558235,3
-1.2259191957987492,0.2809482032592301,1
5.843047161578355,10.324371501978602,0
-10.531485776601732,-6.857413035170814,3
-4.275570776998195,-2.1384535594735237,1
-8.148881466597286,3.2072394145465375,2
-8.363060461879382,4.0125315174674085,2
-10.181529921745799,3.090048221010873,2
-10.089968737041318,5.499064743399027,2
-11.314681994364106,4.1436987248976,2
-10.11547767989407,-4.799950420211529,3
-8.08504659973197,3.8045705259759814,2
-12.633089980299866,-6.799545991239113,3
-1.5978745537700543,0.18450651104936489,1
-12.701109880910185,-7.741191892054373,3
-11.296487455415742,4.080760290875779,2
4.301770358686689,9.745961607014545,0
0.9256146456649774,-1.7586008149630814,1
-12.005986837349209,-5.815133452832617,3
5.4333685500723155,10.73456253237697,0
5.887883061981725,9.538279774240937,0
-10.039418744600248,4.628487703664033,2
-3.023807190185944,-0.8403437968768883,1
-10.394720075033417,-6.137768564172733,3
-9.967074902420858,-7.713100464814145,3
-5.025856075949353,-1.025759194524643,1
-8.66292426366432,3.837949491629226,2
-2.717990264519471,0.061163735314148315,1
-11.207194943826416,-8.068021633050668,3
-8.848104983587328,3.170871110323729,2
5.753534796887942,10.343680875533511,0
7.615621477324174,10.681996778572238,0
-9.810052540217827,5.07603310829915,2
-2.136202559204365,-1.9701288503109753,1
-2.296034637235675,-0.4088069787879586,1
5.370051895965957,9.655362744364362,0
-3.9038883308971553,-0.765682896177106,1
-10.426560300798812,-7.613588174005319,3
-1.1868213753435781,-1.6209793213410266,1
-9.028882607292124,2.943048993707282,2
-10.846025015661406,-9.184088814717658,3
-2.9940786578392564,1.3287997884668656,1
-9.031798659406208,1.9265845539960336,2
-12.265366691256643,4.531313144901546,2
-9.266861774354124,3.046266322488213,2
-7.709022517346422,3.2109646548472237,2
-9.014826274793593,3.4395635209831426,2
-2.646448576732995,-2.3510641688970724,1
-11.086309099268442,-7.429734992782476,3
-10.597541639144708,3.934842952384024,2
5.670589608773063,11.453617172571034,0
-12.877203036344207,-7.98079244129703,3
-3.1314404272930707,-0.48651397231815724,1
-11.764480981223693,-9.109227136495662,3
-11.93824610524463,4.990111074297231,2
-2.7788359448153708,-2.950906856540607,1
-12.52607328757115,5.528268436954797,2
7.247895759160571,11.732832906439008,0
7.226562612230969,9.651561855169692,0
-12.154264968233802,-5.18512077422918,3
-0.5076506484096908,-2.4606981294302335,1
-2.4329098085034384,0.7793264475261092,1
-10.309639668743532,4.238818415278614,2
-8.505717529342592,1.874613308673387,2
-9.658826200209461,-8.460880764288158,3
-10.693977831001797,-5.556090389254161,3
0.5708726039055407,-0.04286418923803381,1
-1.9177991136682548,-0.519801115405385,1
-9.715683604605461,6.642086576162229,2
-11.539803874003681,-7.2497506050924825,3
6.066151339717151,8.937717507963038,0
4.388993991158722,10.746395903568779,0
7.007582567007338,11.222257165719196,0
4.152441115834876,8.096454952005,0
-9.137823114735784,-8.900887403629925,3
-13.309578456620628,-10.116564254248056,3
-2.7108089378344835,-0.7118040863717635,1
-2.079495000874806,-2.3608882023784465,1
-9.269742121749866,-8.463596194611588,3
-11.100988791107591,3.3796413481997494,2
-8.337723526607151,2.878459688801743,2
6.009019252353058,9.378498434004438,0
-2.9996323477358335,-1.2581201249995588,1
-11.348315916410249,-7.792988539020094,3
-9.744449207597238,3.2029393628094494,2
5.810739088544083,8.888174643810965,0
-7.722365367710662,3.8179110196727537,2
-9.728431193861141,-6.342613521925598,3
-9.583038388448045,-7.975058974239555,3
7.366306607349674,10.39140481384683,0
-10.171597867526433,1.8638471617216976,2
-0.20627337330713624,-0.12731680761305653,1
-0.7627510889144973,-0.4318225379110466,1
-9.93741835279961,2.0999336710428365,2
-12.86252650330482,2.855164801818453,2
-11.040879401921876,3.8099782321531084,2
-2.2515815760997464,-1.0493386657450705,1
-3.0434814018291982,0.5255528905024525,1
-12.770716101401462,-7.442723242641615,3
7.069261687530755,9.70319777454202,0
-1.223194034206056,-1.2550237586627824,1
-9.342512935160684,4.928762228336546,2
-11.552462081847228,1.661975531310016,2
6.903241620340895,8.86807319214076,0
-8.395130459839164,4.516265744015471,2
-12.068361629856081,4.741527766246136,2
-8.620502194641332,2.321573129121698,2
-3.1651591205219867,-0.7176501081148015,1
-10.63291562015835,-7.493889919477023,3
-3.70170631375424,-0.9276381468846325,1
-0.20013852466725224,-3.848074680181723,1
-1.9687506329595232,0.3491779957329393,1
-10.596956752451351,4.940281115345731,2
-9.107458609512994,5.598626217038496,2
-9.2628925410149,1.3295428904981734,2
-2.399122211138786,-0.9780990438155241,1
-8.693554590697724,3.4043893322350427,2
6.026965722250617,10.832242043585945,0
6.33708386274574,11.452340832145163,0
-11.285788399401847,-7.264774145845578,3
-10.008366949510968,2.9624300760643076,2
-1.1033090895242144,-1.8420524249046637,1
-9.944028877835443,5.208650159143635,2
5.718876651241368,9.962696088721723,0
-8.9722211491891,-5.5386303913875405,3
-10.403742792582293,-9.594834584137203,3
-8.835744786753672,-8.20216674111387,3
-9.407683758438756,4.56711741694291,2
-2.9612788545990307,-3.3690971106160026,1
-9.494079100207074,4.813819503155842,2
6.885023706729251,7.641794704923931,0
6.151937830754088,10.35976693909561,0
5.014368887285891,10.114416577255863,0
5.757523079038098,10.817167639165918,0
-3.7515311148018453,-0.7916353473257167,1
-10.97677508062273,-4.97732397990608,3
-12.176631402380384,-8.676267343682976,3
-2.1807325622738425,0.36635785106387897,1
-10.602346474183332,-7.088705750804795,3
-4.1092239823767,-1.1485246135697287,1
-11.095454729842425,3.3805590539559214,2
-11.404592318050337,6.019418721421733,2
-9.330670199889633,-7.124239154743021,3
-10.721031328462399,2.9277664571457462,2
-2.933528265610753,-1.7183658537944408,1
-9.789252283872358,4.7217243128786714,2
3.7366276351616947,10.978764043667159,0
4.549205638849331,11.860948825738623,0
-2.1963176756861587,0.3181333846865402,1
-3.906488523860985,-3.70523168895758,1
-2.7229806384965647,-1.2639315509670022,1
-3.483523851851011,-0.16986339280004015,1
-1.2732037370963298,-1.4947413183655913,1
5.6242782779457166,10.538145684116836,0
-10.857289286921793,4.352704285044633,2
4.998230319718906,11.281471164689782,0
-11.25219332125207,-7.1326193350848754,3
-10.017940600093207,2.50314298446496,2
-2.7662439545734228,-0.9341729558739503,1
-9.454826106740917,-7.5662242787705845,3
7.833568762581905,10.905356723672176,0
-9.228632310221727,-9.26249747104528,3
-3.99912975928312,-2.619526198187063,1
-12.18331158638421,-8.657214537325462,3
-12.51941354675409,-6.984035531476752,3
4.155858387960094,13.069710342762013,0
5.94233232968443,9.347801813750282,0
-10.523661505775483,4.98267156358231,2
-8.330972556596855,2.885971868922187,2
-10.63624153857371,3.8543932281217317,2
-9.378027249705976,3.5550866958474012,2
-9.759280478053892,4.16000152759622,2
-3.09588385760215,-1.4757811509136358,1
-9.583449912443855,-6.896950779211122,3
-11.785553157984651,-9.901920141097966,3
3.569443680478677,9.483051179067854,0
-11.22546481487741,-8.320983881231394,3
-8.43443834100414,4.832059164818695,2
-9.091330755846217,3.502631017213776,2
-10.216752898709995,-9.04591734791029,3
-2.0914494200087224,0.711029301684504,1
-10.838615957277838,3.396947924445772,2
-9.755244383554496,-7.176073671633139,3
7.166834608382573,9.868030479506578,0
-10.6038803250529,-7.303229861158991,3
-1.5813626571385055,-1.2114094779799223,1
5.7363679685099385,12.38126678462983,0
5.884139711745776,11.243530042198739,0
4.919359713056073,10.739412282118801,0
-9.247956066182299,-10.139091301030989,3
-10.886740269483775,-6.148006783447872,3
5.88568825949578,9.528361878382055,0
5.331499984438423,8.237353806601035,0
-9.030853186127706,-7.7519520492086444,3
6.295796081206945,9.819763473664118,0
5.488242205077764,9.76275687949836,0
-11.76105997822137,-8.349601842814474,3
-9.891139448728508,-5.929310821352755,3
-11.770916905776968,-7.5155083997162455,3
-10.211530058323264,-7.79221069598085,3
-10.317039710997278,3.4094270050165276,2
-8.642117881331306,5.116798155039769,2
-10.145024083770165,4.4294317970029695,2
-9.811919614101418,-7.0318630844965995,3
-10.804022459916727,-7.9855459466841685,3
3.919815540936353,9.37950536696053,0
-1.9433508225968799,-3.01196942268232,1
-8.442965166428896,1.968656468469122,2
-7.691212703504559,2.723078786782774,2
-8.653315808405248,3.7973421789974995,2
-10.603814524760145,-5.651917482649265,3
-11.721359169459767,3.5096790279175,2
5.4974578268095575,10.868589448103402,0
6.110209654098929,9.704607023020811,0
5.787488566782458,12.58505078557029,0
-10.572472023657546,4.2861591894262165,2
-8.483583394436183,4.05232618167471,2
-11.910732208452524,-6.508329115055981,3
4.523626372349094,11.466139873692871,0
-3.7996604594897034,0.9934365463856416,1
7.964796119409206,9.617184470239806,0
-1.2949782420853528,-1.2908101561061212,1
-1.9555688100953805,-0.422480899974012,1
-10.43073885648617,4.090092114183767,2
-1.0312474750308767,-1.5290445958784709,1
-2.8331975673731913,-1.106685885591212,1
4.4876697514523105,9.941946260202986,0
-9.496216683894398,3.25194555220053,2
-8.67362237260824,2.646990808330972,2
-9.113847353508273,-6.9250664856755435,3
-4.517197040943974,-0.3909980131834665,1
-1.6311297747674167,-2.9378088646543663,1
7.558105461032453,11.04320752945136,0
-3.350862330352923,-1.619842297974715,1
-10.449041278928384,-5.389789254916581,3
-9.229524172249834,3.8585911530338093,2
-10.42693192797414,-7.3902873648286675,3
-0.2726785966844427,-1.9294052955796273,1
-0.2252257338653334,-1.1133677213932947,1
-1.9207597523583324,-0.5092480865920186,1
-11.35922569655935,5.186027353972862,2
-10.496222325747516,4.300261259004781,2
-12.488442493121694,-6.789415235296344,3
-10.921143722978016,3.4547326224862753,2
-3.574897537665308,0.08986173937964503,1
-11.085153309199885,-7.949188870876938,3
4.905518987131151,10.568000655926312,0
5.199394751477527,11.477025111617897,0
-2.2315083010549306,-2.5426838627212422,1
-10.733685341544064,-7.5066112164337495,3
-11.513051142895872,-9.98292527113784,3
-11.84224659360356,-7.448951363897219,3
-10.283349170102582,-8.635576792952065,3
-0.41995549738161175,-2.191793228951437,1
-10.701459005468726,-6.878775956036641,3
-1.0524141492411123,-2.7122553226422994,1
-3.0110467265933796,0.5301676773527804,1
-10.509230496120784,-8.460613189144938,3
6.2077426228827255,10.416722407336552,0
-11.296788919046618,-6.388484240024372,3
-8.866831101729886,-6.438701714123801,3
6.860539752454302,9.265652727077534,0
-7.571706946116324,4.066872934152082,2
-1.7701691729580427,-1.148045286830655,1
-9.776354939335256,1.9777417420617653,2
5.874922163352833,11.212441500414464,0
-11.961500426862445,-7.501840563325708,3
-11.576415885774322,4.142665147826852,2
4.713627793570955,9.508455532953969,0
-11.197123590678927,-7.769074296815402,3
-11.633754610766498,4.631529289468207,2
-1.4922675496094286,0.7834673845912834,1
-9.765011818511352,4.954764699539876,2
-1.8744393079395973,-0.698709034332166,1
-8.245970642307869,3.3821987361757224,2
-2.096611943849245,1.5060512428236912,1
-11.65250693538741,-6.174762676869014,3
-2.1504781002095825,-1.427188583067288,1
5.343787249255378,11.00685513341031,0
-3.020281509778902,-2.413505909752091,1
-8.964859699756484,2.431995670145044,2
-10.450787312601072,-7.479179823859106,3
6.246261281784539,14.86629652806121,0
-0.9176978689408479,-1.7975275515870321,1
-2.6584218412168856,-0.7206183727163231,1
-9.828509163688732,-6.800313775588856,3
4.526433613409605,10.524922140906485,0
-8.654863041725267,-7.187491528430728,3
4.236875117490709,9.783184352164014,0
7.359204695601194,9.06746077529644,0
-11.08915333042318,-7.683359420131352,3
6.205410840301063,9.24601002205545,0
-8.926484568016336,4.295557161788474,2
-11.975108880491579,-8.000390736656453,3
-9.739978669217122,-7.500847609447245,3
-2.2590192280197927,-2.611510188402141,1
-9.923872500414546,3.180464835544097,2
-9.808930060743311,-9.439798226102255,3
7.275829023966741,11.561992119297521,0
-0.7412347906913392,1.4102918973990706,1
-2.2519305933741784,-0.8356713237475201,1
-10.362716894039906,4.159877912841077,2
-9.17917199298713,2.817156757609431,2
-9.204311675045933,-8.125237055995683,3
-9.159705280674157,-8.350147353409982,3
7.777472797011401,9.06209867458548,0
-11.855499191138225,-6.545321154165267,3
-9.25027478729171,4.906433966158298,2
-9.128410840527577,1.2154726696511173,2
-9.18210875942103,2.825436894791328,2
-9.888908066376151,3.7648714112673813,2
-7.201827316851173,4.910306691808698,2
-11.607456856255281,4.928486353742788,2
2.4477377736258563,10.18805080383706,0
-11.475799789436937,-7.4026185617245845,3
4.820186100006846,10.21044940844571,0
-10.346945139922976,3.0916827797572664,2
-7.271049904300373,5.938613130242835,2
-0.5102877871036049,-1.107824933445575,1
-9.109603597098715,6.095734022395275,2
-9.791550991198989,4.274884495352476,2
6.617781285802966,9.20707047472272,0
6.715058570053605,10.956797501443035,0
3.650100966659678,8.257000860279293,0
-11.581511304514311,5.159105922258483,2
6.109148633020537,11.281629953502078,0
-1.6808541399962644,-0.7077085085365248,1
-7.363956113965219,2.721555565308937,2
-10.085297399001679,4.399757155188394,2
4.964965010921442,9.691566191881721,0
-10.567244430500917,4.297859835180949,2
-11.115348411517063,-9.516394402564956,3
-11.276019660681406,0.5406716440872077,2
-9.755460616978631,3.3864160836652815,2
5.655652004094269,10.085215063484206,0
6.018826780979126,10.029094604937073,0
0.422835716418565,-1.6472111163932721,1
-9.730066708600981,4.92526503226553,2
5.727205707357383,9.55601781838805,0
-1.3281320854335545,0.9662572911037561,1
-10.747266863103068,-7.400130642835567,3
4.98974810675047,9.457519730699278,0
-1.4525731123361458,0.4698046177758528,1
-8.26519210566634,3.671236256079712,2
-4.78490806448716,0.3697080893644482,1
-4.001417465384936,-2.4281684234182785,1
-9.00892426243011,5.046320672870328,2
-13.38762745768189,5.6855121342315345,2
7.229586068124472,8.59085440802319,0
7.833913032684928,12.588315054310739,0
-10.483966545616218,-7.567088602354553,3
6.034984995994672,10.260040891033182,0
-10.540568989285852,-7.081860957777597,3
5.318939760458608,10.923950099157985,0
5.446924895275462,12.882128309537721,0
-1.2635403916003474,-0.49612545943574937,1
-9.445471186699411,4.168446467288495,2
-2.557363422630156,-1.3004973149540193,1
-10.161990993920483,-6.565113581513326,3
7.40419189851548,10.507166135177108,0
-10.948759886068153,-6.001514373133615,3
-3.7845873896595092,-2.6269278680292514,1
-2.5353971605535346,-1.6161963557794623,1
-10.89331693003892,-7.320695543239857,3
3.9015027305692063,10.267847955548845,0
-11.176432270129165,-7.335845047339807,3
-11.75415138666686,-7.837956657910907,3
-10.4703900520205,-8.736865254998099,3
-1.6201792554831207,0.5266029099448486,1
-13.267343005663708,-8.219147412250296,3
-9.461463022859785,3.404312652931276,2
-13.309457190370182,-7.651865340609767,3
-2.4558075927995273,0.6231013673469146,1
5.6454933167138055,9.258115923297002,0
-10.157973852268238,-6.785488154170579,3
-2.766239473224363,-1.2432549865830624,1
5.142358311305518,8.396087590505516,0
-8.695726941146283,5.222892031058904,2
8.10352974467679,9.188803236878591,0
-4.122345926906174,-0.934716908856284,1
-3.181923466813741,-0.44159858574266425,1
7.773521830879301,10.335215529965858,0
-4.778051571462791,-2.2265973800866714,1
-3.2577991755102174,-0.3392342317793351,1
4.595583041561442,12.557422332728972,0
-1.6903233753615639,1.195484079640655,1
-5.39820481576491,-1.6707306132145758,1
-10.117790004461998,-6.151464603722814,3
-2.199663925073486,0.2719807852538172,1
-1.4287422478339904,0.48006562707417944,1
-11.38969865553447,-7.022498001381596,3
-9.85290753808762,-7.7922061511739935,3
4.5359267120079,13.4220034089888,0
-10.53287279344513,-8.510349386672123,3
4.047582095333171,10.06987534890671,0
-1.9137702491911472,1.3671277876310923,1
-11.275430721228275,4.37498262612253,2
-9.77883525219276,-6.093698593528739,3
6.158040455658981,9.880660018828129,0
-9.94479657819585,-8.19004255102589,3
-10.720194165307595,-8.58682482936612,3
-3.146463083975686,0.3448606213402765,1
-8.76585928978522,2.7402681229217793,2
-10.686800945863425,3.6235328237520985,2
-11.786004998902266,-8.578524541138258,3
-9.383714633615314,4.697547486384301,2
-10.815723270779644,5.8042609839806305,2
-9.663411529022014,3.7218289508618327,2
-11.288091579429178,2.3535171853006043,2
7.695555761000602,11.042407270754525,0
-8.478414166759293,4.855835394533513,2
-13.111172468393509,-8.917209332009582,3
-12.037694158943046,-5.26713023113626,3
-10.423744228569563,2.711889834559795,2
-7.631841348041558,4.5362567686730735,2
3.490081435604108,11.36422360821614,0
4.3517576063580385,8.717877426401394,0
7.734533463782675,11.597977979534063,0
-11.626369011439474,5.122108357786844,2
-7.6442136265429586,4.29378951797757,2
-1.7377654073242947,-1.591050845606734,1
-3.6185672632856805,-0.14237853646421528,1
-9.272573529866316,3.1111075642059305,2
-9.90459344016865,5.3322238170009015,2
-2.138729685686735,-0.8440263309736252,1
-9.513111522888499,2.531204694031338,2
-9.627952057130011,-9.284094804149206,3
6.3007665620386355,9.918067186948154,0
4.034473171799915,10.46331619093464,0
-3.256623300959752,0.5905019792687602,1
-1.6288282427048815,-0.6931990545575817,1
-7.471060044585827,4.9838462781956805,2
-11.460347949500084,-5.457422631288146,3
-2.1375695570457944,-1.5783311336302652,1
-1.4257040012731266,-0.9452927165485584,1
-11.66527927237674,-7.2947048921665925,3
-10.194039996106987,4.271432456512133,2
7.756263011280162,12.812754432840805,0
-1.9550085245560629,-0.2674115859426086,1
-2.306474443955855,-0.024882622095199314,1
-2.7537591786469138,-1.4313127497336176,1
5.24056547933135,10.231191014240142,0
6.902931130208183,11.191764541389098,0
6.225018337131585,9.370264044159303,0
-12.12874697434788,4.826696426108246,2
-9.64834154293252,-6.567729867195994,3
-10.730876574233932,4.503265583906494,2
-9.971234532213275,-7.34972492762021,3
-9.18141616123398,3.459635169209273,2
-8.433312275792714,5.356874374285464,2
5.352661794284335,10.637715980787007,0
5.716935350929566,9.8299045801815,0
6.593516387180275,9.53477884709573,0
-9.222155591734616,4.046062475048638,2
-2.030341409166363,-0.8866764667617288,1
4.815113287150904,11.39327818222556,0
-11.231575917755048,-5.679622499437903,3
-10.455982702482357,2.7878237755244024,2
-10.221124922473964,2.948697532776567,2
-8.987806864685432,4.711299048991956,2
-0.7381462481919401,-1.2655277648182859,1
-10.87142810132036,-9.0510934642692,3
-10.855623148699408,-9.602842509116073,3
6.400638056626395,9.647468581648045,0
6.186547204187334,10.161316056175894,0
-9.161375127287432,-9.328564291615148,3
-12.916402350366024,6.430467856897248,2
-3.95580370061917,-1.4379541314674313,1
5.2360779201350125,8.98829749779185,0
-13.46712277136079,-7.482397341917682,3
-4.075328498943023,0.44313517189893004,1
-1.10224188636327,-1.7899621136839787,1
6.654450563343876,10.296218853109197,0
7.26589861862392,9.926433975860617,0
-9.255973791191993,-7.49387091199282,3
-9.329157731852666,4.2251710594832,2
5.009461145165499,9.09631649467714,0
-9.021860181232242,4.835180217104616,2
-10.111869673263456,3.002180176003968,2
-9.372205760776009,-6.687906079554912,3
-2.3668367297009762,-2.217661054575668,1
-9.56278708054785,4.581537829117897,2
-9.61011369883341,1.3809251513756693,2
7.5877138766976024,10.857941903848207,0
-10.916038265527066,-6.908632815478931,3
-11.35567169333683,-7.705154768356667,3
5.2258901194518526,9.8411461241939,0
-9.734055858736655,-7.7720420008383835,3
-3.0498580484042384,-1.012794421487622,1
-8.801230960968978,5.630749963233214,2
-10.293008648548458,-6.598391134863886,3
-11.02626849701103,4.062217588935071,2
4.264276635746091,9.381372187841569,0
-12.626015973223701,-8.554200204340411,3
